Notes,Occurrence State,Occurrence State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Single Race 6,Single Race 6 Code,Year,Year Code,MCD - ICD Chapter,MCD - ICD Chapter Code,Deaths,Population,Crude Rate
,North Carolina,37,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,49,Not Applicable,Not Applicable
,North Carolina,37,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,North Carolina,37,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,219,Not Applicable,Not Applicable
,North Carolina,37,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,68,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,42,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,161,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,67,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,688,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,254,Not Applicable,Not Applicable
,North Carolina,37,25-34 years,25-34,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,North Carolina,37,35-44 years,35-44,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
,North Carolina,37,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,157,Not Applicable,Not Applicable
,North Carolina,37,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,67,Not Applicable,Not Applicable
,North Carolina,37,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,673,Not Applicable,Not Applicable
,North Carolina,37,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,265,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,American Indian or Alaska Native,1002-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,112,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,58,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,518,Not Applicable,Not Applicable
,North Carolina,37,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,191,Not Applicable,Not Applicable
,North Carolina,37,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,90,Not Applicable,Not Applicable
,North Carolina,37,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,47,Not Applicable,Not Applicable
,North Carolina,37,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,317,Not Applicable,Not Applicable
,North Carolina,37,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,132,Not Applicable,Not Applicable
,North Carolina,37,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,29,Not Applicable,Not Applicable
,North Carolina,37,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,North Carolina,37,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,71,Not Applicable,Not Applicable
,North Carolina,37,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,North Carolina,37,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,15,Not Applicable,Not Applicable
,North Dakota,38,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,North Dakota,38,25-34 years,25-34,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,North Dakota,38,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,North Dakota,38,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,North Dakota,38,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,Not Applicable,Not Applicable
,North Dakota,38,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Ohio,39,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,62,Not Applicable,Not Applicable
,Ohio,39,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,15,Not Applicable,Not Applicable
,Ohio,39,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,268,Not Applicable,Not Applicable
,Ohio,39,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,89,Not Applicable,Not Applicable
,Ohio,39,15-24 years,15-24,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,211,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,69,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1144,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,406,Not Applicable,Not Applicable
,Ohio,39,25-34 years,25-34,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,Ohio,39,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,182,Not Applicable,Not Applicable
,Ohio,39,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,79,Not Applicable,Not Applicable
,Ohio,39,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1223,Not Applicable,Not Applicable
,Ohio,39,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,459,Not Applicable,Not Applicable
,Ohio,39,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,177,Not Applicable,Not Applicable
,Ohio,39,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,74,Not Applicable,Not Applicable
,Ohio,39,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,884,Not Applicable,Not Applicable
,Ohio,39,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,357,Not Applicable,Not Applicable
,Ohio,39,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,148,Not Applicable,Not Applicable
,Ohio,39,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,84,Not Applicable,Not Applicable
,Ohio,39,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,614,Not Applicable,Not Applicable
,Ohio,39,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,254,Not Applicable,Not Applicable
,Ohio,39,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,72,Not Applicable,Not Applicable
,Ohio,39,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,27,Not Applicable,Not Applicable
,Ohio,39,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,126,Not Applicable,Not Applicable
,Ohio,39,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,40,Not Applicable,Not Applicable
,Ohio,39,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Oklahoma,40,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,34,Not Applicable,Not Applicable
